gvkey,datadate,portfolio_date,fyear,tic,cusip,conm,at,lt,book_equity,sales,gross_profit,operating_profit,gross_profitability,operating_profitability,asset_growth,seq,ceq,txditc,pstkrv,pstkl,pstk,sale,revt,cogs,xsga,xrd,capx,oancf,ib,dp
036051,2020-12-31,2021-06-30,2020.0,SDGR,80810D103,SCHRODINGER INC,746.263,122.244,624.015,108.095,64.529,-57.25800000000001,0.08646951543892702,-0.091757409677652,,624.015,624.015,0.0,0.0,0.0,0.0,108.095,108.095,43.566,121.787,64.695,2.538,16.757,-24.463,3.658
036052,2020-12-31,2021-06-30,2020.0,BDTX,09203E105,BLACK DIAMOND THERAPEUTICS,329.67,21.912,307.758,0.0,0.0,-69.518,0.0,-0.22588527349410903,,307.758,307.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.518,48.209,0.142,-52.146,-67.254,0.052
036053,2020-12-31,2021-06-30,2020.0,NREF,65342V101,NEXPOINT REAL EST FIN,6176.31,5772.397,87.118,65.05,55.482,55.482,0.00898303355887253,0.6368603503294382,,128.243,128.227,0.0,41.125,41.125,0.016,65.05,65.05,9.568,,0.0,0.0,32.902,12.847,0.0
036061,2020-12-31,2021-06-30,2020.0,ATC.4,G0625A105,ATOTECH LIMITED,3634.5,3150.8,731.5,1234.3,655.5,330.9,0.18035493190260007,0.4523581681476418,,483.7,390.7,340.8,93.0,93.0,93.0,1234.3,1234.3,578.8,324.6,54.4,52.7,160.6,-289.4,150.0
036083,2020-12-31,2021-06-30,2020.0,RVMD,76155X100,REVOLUTION MEDICINES INC,567.401,92.725,482.12,42.983,-107.018,-107.018,-0.188610876611074,-0.22197378246079813,,474.676,474.676,7.444,0.0,0.0,0.0,42.983,42.983,150.001,,132.252,2.933,-100.064,-108.159,3.679
036084,2020-12-31,2021-06-30,2020.0,FTHM,31189V109,FATHOM HOLDINGS INC,35.225,5.574,29.651,176.784,10.584000000000003,-0.9919999999999973,0.30046841731724633,-0.033455869953795736,,29.651,29.651,0.0,0.0,0.0,0.0,176.784,176.784,166.2,11.576,,0.066,-1.214,-1.341,0.166
036094,2020-12-31,2021-06-30,2020.0,QNGYQ,74764U203,QUANERGY SYSTEMS INC,278.844,46.364,232.48,0.0,0.0,-0.562,0.0,-0.0024174122505161736,,232.48,232.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562,,0.0,-0.54,-10.507,0.0
036096,2020-08-31,2021-02-28,2020.0,ALID,019114107,ALLIED CORP,7.105,3.401,3.704,0.0,-0.091,-2.9850000000000003,-0.012807881773399013,-0.8058855291576674,,3.704,3.704,0.0,0.0,0.0,0.0,0.0,0.0,0.091,2.894,0.0,0.112,-3.161,-6.608,0.466
036133,2020-12-31,2021-06-30,2020.0,CCAP,225655109,CRESCENT CAPITAL BDC INC,1054.152,494.152,561.324,77.113,65.314,65.314,0.06195880669960308,0.11635704156601179,,560.0,560.0,1.324,0.0,0.0,0.0,77.113,77.113,11.799,,,0.0,-61.799,54.672,0.0
036140,2020-12-31,2021-06-30,2020.0,PASG,702712209,PASSAGE BIO INC,328.007,23.293,304.714,0.0,0.0,-111.102,0.0,-0.3646107497522267,,304.714,304.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.102,82.788,1.146,-80.52,-112.232,0.8
036153,2020-03-31,2020-09-30,2019.0,POWW,00175J107,OUTDOOR HOLDING CO,41.106,21.847,19.259,14.136,-1.1600000000000001,-9.913,-0.028219724614411523,-0.5147203904667947,,19.259,19.259,0.0,0.0,0.0,0.0,14.136,14.136,15.296,8.753,,0.462,-5.36,-14.557,4.115
036157,2020-06-30,2020-12-31,2020.0,AIIO,G6693P122,ROBO AI INC,139.419,0.44,138.979,0.0,0.0,-0.276,0.0,-0.0019859115405924635,,138.979,138.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,,0.0,-0.465,0.551,0.0
036175,2020-12-31,2021-06-30,2020.0,VRT,92537N108,VERTIV HOLDINGS CO,5073.8,4561.7,628.6,4370.6,1548.1000000000004,569.2000000000004,0.30511648074421543,0.905504295259307,,512.1,512.1,116.5,0.0,0.0,0.0,4370.6,4370.6,2822.5,978.9,228.6,44.4,208.9,-327.3,203.1
036180,2020-12-31,2021-06-30,2020.0,PAE,69290Y109,PAE INC,1829.37,1723.185,78.338,2714.628,625.9590000000003,154.51700000000028,0.3421718952426247,1.9724399397482741,,73.949,73.949,4.389,0.0,0.0,0.0,2714.628,2714.628,2088.669,471.442,,3.835,100.862,28.75,43.638
036191,2020-12-31,2021-06-30,2020.0,CARR,14448C104,CARRIER GLOBAL CORP,25093.0,18515.0,6731.0,17456.0,5465.0,2396.0,0.21778982186267087,0.355964938344971,,6252.0,6252.0,479.0,0.0,0.0,0.0,17456.0,17456.0,11991.0,3069.0,419.0,312.0,1692.0,1982.0,336.0
036193,2020-09-30,2021-03-31,2020.0,AZEK,05478C105,AZEK COMPANY INC (THE),1931.856,627.968,1325.148,899.259,396.571,86.89600000000002,0.20527979311087372,0.0655745622375765,,1303.888,1303.888,21.26,0.0,0.0,0.0,899.259,899.259,502.688,309.675,7.7,95.594,98.361,-122.233,99.781
036203,2020-12-31,2021-06-30,2020.0,VNT,928881101,VONTIER CORP,3073.0,2881.3,294.70000000000005,2704.6,1266.6,637.3999999999999,0.41217051740969735,2.1628775025449603,,187.8,187.8,106.9,0.0,0.0,0.0,2704.6,2704.6,1438.0,629.2,126.2,35.7,691.3,342.0,78.3
036204,2020-12-31,2021-06-30,2020.0,ELVN,29337E102,ENLIVEN THERAPEUTICS INC,90.842,6.407,84.435,0.0,0.0,-41.601,0.0,-0.49269852549298276,,84.435,84.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.601,32.154,0.018,-37.398,-41.36,0.097
036205,2020-06-30,2020-12-31,2020.0,LSAC.1,53228P109,LIFESCI ACQUISITION CORP,66.483,3.414,63.069,0.0,0.0,-0.173,0.0,-0.0027430274778417287,,63.069,63.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,,0.0,-0.165,-0.12,0.0
036206,2020-12-31,2021-06-30,2020.0,ALTG,02128L106,ALTA EQUIPMENT GROUP INC,746.2,589.3,156.9,873.6,279.9,73.79999999999998,0.3751005092468507,0.47036328871892913,,156.9,156.9,0.0,0.0,0.0,0.0,873.6,873.6,593.7,206.1,0.0,45.9,-38.4,-24.0,72.0
036211,2020-12-31,2021-06-30,2020.0,CHR,G39973139,CHEER HOLDING INC,143.396,38.949,103.976,123.763,88.19200000000001,33.57900000000001,0.6150241289854669,0.3229495268138802,,103.976,103.976,0.0,0.0,0.0,0.0,123.763,123.763,35.571,54.613,0.691,0.059,8.741,48.99,2.91
036234,2020-06-30,2020-12-31,2020.0,SLQT,816307300,SELECTQUOTE INC,1073.793,528.104,651.5329999999999,531.515,372.109,144.57099999999997,0.3465369954916823,0.22189359556614935,,545.689,545.689,105.844,0.0,0.0,0.0,531.515,531.515,159.406,227.538,12.347,9.446,-61.776,81.147,7.993
036236,2020-12-31,2021-06-30,2020.0,NARI,45332Y109,INARI MEDICAL INC,214.092,13.838,200.254,139.67,128.01,20.903999999999996,0.5979205201502157,0.10438742796648255,,200.254,200.254,0.0,0.0,0.0,0.0,139.67,139.67,11.66,107.106,18.399,5.46,1.912,13.789,1.385
036237,2020-12-31,2021-06-30,2020.0,STLN,68236X100,STARLING ONCOLOGY INC,231.324,25.359,205.965,0.0,0.0,-0.683,0.0,-0.003316097395188503,,205.965,205.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683,,0.0,-0.583,-8.34,0.0
036260,2020-12-31,2021-06-30,2020.0,LUNG,745848101,PULMONX CORP,263.708,37.574,226.196,32.733,21.684999999999995,-28.819000000000003,0.08223110409998935,-0.1274072043714301,,226.134,226.134,0.062,0.0,0.0,0.0,32.733,32.733,11.048,50.504,7.46,0.911,-30.633,-32.231,0.483
036264,2020-12-31,2021-06-30,2020.0,ORIC,68622P109,ORIC PHARMACEUTICALS,298.997,9.221,289.776,0.0,0.0,-48.373,0.0,-0.16693238915576167,,289.776,289.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.373,60.764,0.667,-45.268,-73.703,0.97
036274,2020-12-31,2021-06-30,2020.0,CGRO.2,19424L101,COLLECTIVE GROWTH CORP,150.446,5.693,144.753,0.0,0.0,-1.135,0.0,-0.00784094284747121,,144.753,144.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135,,0.0,-0.753,-1.035,0.0
036278,2020-12-31,2021-06-30,2020.0,ROCH,778675108,ROTH CH ACQUISITION I,76.842,3.404,73.438,0.0,0.0,-1.098,0.0,-0.014951387565020834,,73.438,73.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098,,0.0,-0.478,-1.063,0.0
036288,2020-12-31,2021-06-30,2020.0,DFTX,24477V105,DEFINIUM THERAPEUTICS INC,85.644,2.377,83.267,0.0,0.0,-31.887,0.0,-0.38294882726650414,,83.267,83.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.887,15.387,0.0,-24.179,-35.339,0.55
036293,2020-12-31,2021-06-30,2020.0,GDYN,39813G109,GRID DYNAMICS HOLDGS INC,167.135,15.411,153.81699999999998,111.283,44.293000000000006,-11.263999999999996,0.2650133125916176,-0.07322987706170317,,151.724,151.724,2.093,0.0,0.0,0.0,111.283,111.283,66.99,55.557,9.311,2.252,5.932,-12.599,2.672
036295,2020-12-31,2021-06-30,2020.0,BRLI,G1643W111,BRILLIANT ACQUISITION CORP,46.73,0.575,46.155,0.0,0.0,-0.148,0.0,-0.003206586502004116,,46.155,46.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,,0.0,-0.137,-0.318,0.0
036298,2020-12-31,2021-06-30,2020.0,CHAQ,15957T107,CHARDAN HEALTHCR ACQ 2,86.965,0.859,86.106,0.0,0.0,-0.802,0.0,-0.009314101224072656,,86.106,86.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802,,0.0,-0.473,-0.781,0.0
036299,2020-12-31,2021-06-30,2020.0,ETWO,29788T103,E2OPEN PARENT HOLDINGS INC,414.807,117.985,296.822,0.0,0.0,-3.889,0.0,-0.01310212854842296,,296.822,296.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.889,,0.0,-1.23,-71.272,0.0
036300,2020-12-31,2021-06-30,2020.0,LYRA,55234L204,LYRA THERAPEUTICS INC,80.83,6.338,74.492,0.0,0.0,-22.114,0.0,-0.29686409278848735,,74.492,74.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.114,12.522,1.775,-21.143,-22.127,0.095
036301,2020-12-31,2021-06-30,2020.0,ZNTL,98943L107,ZENTALIS PHARMACEUTICALS INC,365.555,32.178,311.062,0.0,0.0,-118.627,0.0,-0.3813612720293703,,308.582,308.582,2.48,0.0,0.0,0.0,0.0,0.0,0.0,118.627,84.901,0.758,-86.825,-117.841,0.16
036302,2020-12-31,2021-06-30,2020.0,ADXS,007624406,AYALA PHARMACEUTIC INC,45.828,7.43,38.398,3.708,0.18200000000000038,-29.595,0.003971371214104922,-0.7707432678785352,,38.398,38.398,0.0,0.0,0.0,0.0,3.708,3.708,3.526,29.777,22.406,0.045,-27.541,-30.146,0.182
036309,2020-06-30,2020-12-31,2020.0,SPHR,55826T102,SPHERE ENTERTAINMENT CO,3719.206,844.766,2854.087,762.936,254.81400000000002,-91.03299999999996,0.06851301057268676,-0.031895664007439144,,2841.637,2841.637,12.45,0.0,0.0,0.0,762.936,762.936,508.122,345.847,,452.426,96.031,17.234,104.899
036311,2020-12-31,2021-06-30,2020.0,BGLC,090628306,BIONEXUS GENE LAB CORP,10.115,3.454,6.662999999999999,11.39,1.811,0.478,0.17904102817597625,0.07173945670118566,,6.661,6.661,0.002,0.0,0.0,0.0,11.39,11.39,9.579,1.333,,0.422,0.553,1.094,0.091
036327,2020-12-31,2021-06-30,2020.0,SOAC,G8598Y109,SUSTAINABLE OPP ACQ,301.578,69.311,232.267,0.0,0.0,-1.887,0.0,-0.0081242707745827,,232.267,232.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.887,,0.0,-1.336,-36.542,0.0
036328,2020-12-31,2021-06-30,2020.0,KROS,492327101,KEROS THERAPEUTICS INC,269.443,7.722,261.721,0.0,-46.379,-46.379,-0.17212917017699478,-0.1772077899748205,,261.721,261.721,0.0,0.0,0.0,0.0,0.0,0.0,46.379,,33.86,0.294,-36.894,-45.361,0.278
036329,2020-12-31,2021-06-30,2020.0,IGIC,G4809J106,INTERNATIONAL GEN INS HL LTD,1279.207,898.196,381.06600000000003,309.908,86.43300000000002,38.95400000000002,0.0675676415154076,0.10222376176305421,,381.011,381.011,0.055,0.0,0.0,0.0,309.908,309.908,223.475,47.479,,0.344,-90.574,27.251,2.612
036330,2020-12-31,2021-06-30,2020.0,LI,50202M102,LI AUTO INC,5534.759,999.679,4540.605,1438.97,271.98299999999995,-53.00800000000004,0.04914089303617374,-0.011674215220218461,,4535.08,4535.08,5.525,0.0,0.0,0.0,1438.97,1438.97,1166.987,324.991,167.36,102.74,477.77,-25.264,48.844
036333,2020-12-31,2021-06-30,2020.0,LUMO,55028X109,LUMOS PHARMA INC,129.033,12.461,116.572,0.168,-25.293,-25.293,-0.19601962288716843,-0.21697320111175925,,116.572,116.572,0.0,0.0,0.0,0.0,0.168,0.168,25.461,,9.206,0.03,-22.997,-5.663,0.584
036335,2020-12-31,2021-06-30,2020.0,CISO,15672X201,CISO GLOBAL INC,12.647,4.906,7.741,7.241,2.9909999999999997,-3.277,0.2364987744129042,-0.42333031908022223,,7.741,7.741,0.0,0.0,0.0,0.0,7.241,7.241,4.25,6.268,,0.0,-1.702,-3.413,0.115
036344,2020-12-31,2021-06-30,2020.0,GIK,37519D107,GIGCAPITAL3 INC,203.394,9.896,193.498,0.0,0.0,-2.76,0.0,-0.014263713320034316,,193.498,193.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,,0.0,-1.104,-2.729,0.0
036349,2020-12-31,2021-06-30,2020.0,HCDIQ,41150T306,HARBOR CUSTOM DEV INC,33.618,27.203,7.705,50.397,2.6229999999999976,-2.8700000000000028,0.07802367779165915,-0.37248539909149936,,7.705,7.705,0.0,0.0,0.0,0.0,50.397,50.397,47.774,5.493,,0.408,3.018,-3.533,0.62
036356,2020-09-30,2021-03-31,2020.0,PURR,44916Y106,HYPERLIQUID STRATEGIES INC,7.994,4.974,3.02,0.0,0.0,-17.404,0.0,-5.762913907284768,,3.02,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.404,16.704,0.076,-15.615,-24.265,0.008
036383,2020-12-31,2021-06-30,2020.0,NXTT,961884400,NEXT TECHNOLOGY HOLDING INC,13.543,4.649,8.894,6.272,5.668,3.7670000000000003,0.41851879199586506,0.4235439622217225,,8.894,8.894,0.0,0.0,0.0,0.0,6.272,6.272,0.604,1.901,,0.0,1.162,2.675,0.012
036394,2020-12-31,2021-06-30,2020.0,LTRN,51654W101,LANTERN PHARMA INC,20.36,0.661,19.699,0.0,0.0,-5.905,0.0,-0.29976140920858924,,19.699,19.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.905,2.243,0.016,-5.652,-5.908,0.003
036395,2020-12-31,2021-06-30,2020.0,KC,49639K101,KINGSOFT CLOUD HOLDINGS LTD,1815.215,561.363,1253.846,1000.84,169.66700000000003,-68.35599999999997,0.09346936864228206,-0.05451706190393395,,1253.842,1253.842,0.004,0.0,0.0,0.0,1000.84,1000.84,831.173,238.023,117.949,237.37,-44.194,-146.423,115.347
036404,2020-12-31,2021-06-30,2020.0,DKNG,26142V105,DRAFTKINGS INC,3439.329,742.54,2696.75,614.532,345.35300000000007,-729.4399999999998,0.10041290030700757,-0.27048855103365155,,2696.789,2696.75,,0.039,0.039,0.039,614.532,614.532,269.179,1074.793,168.633,11.752,-337.875,-844.27,77.41
036409,2020-03-31,2020-09-30,2019.0,EDTK,G8211A108,SKILLFUL CRAFT ED TECH,45.69,17.808,27.882,28.601,25.775,22.237,0.564127817903261,0.7975396313033497,,27.882,27.882,0.0,0.0,0.0,0.0,28.601,28.601,2.826,3.538,,1.673,11.48,9.975,8.994
036418,2020-12-31,2021-06-30,2020.0,JWS,G50744104,JAWS ACQUISITION CORP,691.532,116.871,574.661,0.0,0.0,-3.177,0.0,-0.005528476788924253,,574.661,574.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.177,,0.0,-1.154,-28.88,0.0
036419,2020-12-31,2021-06-30,2020.0,NOVS.1,67012U108,NOVUS CAPITAL CORPORAT,100.438,3.078,97.36,0.0,0.0,-3.506,0.0,-0.036010682004930156,,97.36,97.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.506,,0.0,-0.506,-3.458,0.0
036444,2020-12-31,2021-06-30,2020.0,UCL,90354D104,UCLOUDLINK GROUP INC -ADR,97.254,40.86,56.394,89.569,30.573,-68.268,0.31436239126411253,-1.2105543142887543,,56.394,56.394,0.0,0.0,0.0,0.0,89.569,89.569,58.996,98.841,26.359,1.252,-2.038,-63.415,2.268
036462,2020-12-31,2021-06-30,2020.0,SJ,G7864D112,SCIENJOY HOLDING CORP,123.534,53.612,79.011,185.974,40.256,29.979,0.32586980102643803,0.3794281808862057,,69.922,69.922,9.089,0.0,0.0,0.0,185.974,185.974,145.718,10.277,4.836,0.165,23.653,26.796,0.351
036463,2020-12-31,2021-06-30,2020.0,ALIT,01626W200,ALIGHT INC,1036.571,221.018,815.553,,,,,,,815.553,815.553,0.0,0.0,0.0,0.0,,,,,,0.0,-0.504,,
036464,2020-12-31,2021-06-30,2020.0,PLRX,729139105,PLIANT THERAPEUTICS INC,295.526,12.465,283.061,41.817,-40.335,-40.335,-0.13648545305658386,-0.14249578712715635,,283.061,283.061,0.0,0.0,0.0,0.0,41.817,41.817,82.152,,66.193,1.532,-37.271,-41.533,1.31
036465,2020-12-31,2021-06-30,2020.0,KRBPQ,497634204,KIROMIC BIOPHARMA INC,12.83,1.468,11.362,0.0,0.0,-18.997,0.0,-1.6719767646541102,,11.362,11.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.997,5.053,1.458,-6.127,-19.2,0.2
036471,2020-12-31,2021-06-30,2020.0,BNR,12233L206,BURNING ROCK BIOTECH LIMITED,405.221,36.828,368.393,65.416,52.836,-57.68600000000001,0.13038810920460686,-0.15658820878789773,,368.393,368.393,0.0,0.0,0.0,0.0,65.416,65.416,12.58,110.522,40.163,9.174,-11.191,-61.967,5.068
036472,2020-12-31,2021-06-30,2020.0,HEC,443761101,HUDSON EXECUT INV CORP,415.525,73.95,341.575,0.0,0.0,-1.776,0.0,-0.005199443753202079,,341.575,341.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.776,,0.0,-0.261,-27.236,0.0
036473,2020-12-31,2021-06-30,2020.0,RNAM,05370A108,AVIDITY BIOSCIENCE INC,333.898,27.675,306.223,6.787,-43.904,-43.904,-0.13148925719830606,-0.14337264020011561,,306.223,306.223,0.0,0.0,0.0,0.0,6.787,6.787,50.691,,37.602,1.092,-37.117,-44.355,0.373
036474,2020-12-31,2021-06-30,2020.0,RPRX,G7709Q104,ROYALTY PHARMA PLC,16020.286,6124.471,4818.716,2122.353,1618.457,1618.457,0.10102547482610486,0.3358689327198366,,4818.779,4818.716,0.0,0.063,0.063,0.063,2122.353,2122.353,503.896,,26.289,0.0,2034.629,975.04,23.058
036475,2020-12-31,2021-06-30,2020.0,AIXC,74754R301,AIXCRYPTO HOLDINGS INC,29.127,10.832,18.295,2.849,0.2570000000000001,-10.471,0.00882342843409895,-0.572342169991801,,18.295,18.295,0.0,0.0,0.0,0.0,2.849,2.849,2.592,10.728,0.412,0.209,-10.163,-19.546,0.048
036477,2020-12-31,2021-06-30,2020.0,DADA,23344D108,DADA NEXUS LIMITED,1452.728,383.315,1075.28,882.677,184.66700000000003,-237.80599999999998,0.12711739568590955,-0.22115727996428836,,1069.413,1069.413,5.867,0.0,0.0,0.0,882.677,882.677,698.01,422.473,65.256,3.635,-168.631,-259.469,30.627
036482,2020-12-31,2021-06-30,2020.0,LEGN,52490G102,LEGEND BIOTEC COR -ADR,721.007,440.752,280.255,75.676,-219.269,-219.269,-0.3041149392446953,-0.7823910367344026,,280.255,280.255,0.0,0.0,0.0,0.0,75.676,75.676,294.945,,232.16,45.747,-223.005,-303.477,9.933
036494,2020-12-31,2021-06-30,2020.0,FOUR,82452J109,SHIFT4 PAYMENTS INC,1779.3,1109.3,462.40000000000003,766.9,194.39999999999998,-5.200000000000017,0.10925644916540211,-0.011245674740484464,,459.6,459.6,2.8,0.0,0.0,0.0,766.9,766.9,572.5,199.6,1.2,19.3,23.4,-18.4,68.5
036496,2020-12-31,2021-06-30,2020.0,AMTI,03824M109,APPLIED MOLEC TRAN INC,140.183,8.51,131.673,0.0,0.0,-64.84,0.0,-0.49243200959953826,,131.673,131.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.84,53.936,5.315,-58.894,-66.564,1.842
036500,2020-12-31,2021-06-30,2020.0,SQFT,74102L501,PRESIDIO PROPERTY TRUST INC,185.569,135.446,34.884,24.331,7.507999999999999,1.7569999999999988,0.04045934396370083,0.050366930397890114,,34.884,34.884,0.0,0.0,0.0,0.0,24.331,24.331,16.823,5.751,0.0,0.0,3.693,-7.674,
036506,2020-12-31,2021-06-30,2020.0,TMBRQ,887080208,TREX WIND DOWN INC,11.628,2.11,7.646000000000001,0.454,-18.71,-18.71,-1.609047127622979,-2.447031127386869,,9.518,7.608,0.038,1.91,1.91,1.91,0.454,0.454,19.164,,15.104,0.0,-8.293,-15.118,0.0
036512,2020-12-31,2021-06-30,2020.0,VRM,92918V307,VROOM INC,1724.056,496.954,1227.102,1357.7,71.60100000000011,-171.8649999999999,0.0415305535319039,-0.14005763172091634,,1227.102,1227.102,0.0,0.0,0.0,0.0,1357.7,1357.7,1286.099,243.466,,11.329,-355.254,-202.799,4.654
036519,2020-12-31,2021-06-30,2020.0,IMCC,44969Q505,IM CANNABIS CORP,38.116,25.506,12.6,15.89,11.398,-6.795000000000002,0.2990345261832301,-0.5392857142857145,,11.097,11.097,1.503,0.0,0.0,0.0,15.89,15.89,4.492,18.193,0.136,2.617,-7.919,-28.698,0.93
036525,2020-12-31,2021-06-30,2020.0,HSTOQ,43358Y202,HISTOGEN INC,15.013,8.1,7.86,2.059,1.189,-11.616,0.07919802837540799,-1.4778625954198472,,7.86,7.86,0.0,0.0,0.0,0.0,2.059,2.059,0.87,12.805,13.363,0.049,-12.054,-18.769,0.098
036535,2020-12-31,2021-06-30,2020.0,FABC,054748306,FABRIC.AI INC,41.961,2.603,39.342999999999996,1.604,0.28100000000000014,-9.658999999999999,0.006696694549700916,-0.24550746003100932,,39.358,39.358,0.0,0.015,0.015,0.0,1.604,1.604,1.323,9.94,1.921,0.504,-10.019,-10.763,0.447
036536,2020-12-31,2021-06-30,2020.0,LRMR,517125100,LARIMAR THERAPEUTICS INC,104.686,14.994,89.692,0.0,0.0,-42.649,0.0,-0.4755050617669358,,89.692,89.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.649,31.407,0.062,-42.199,-42.482,0.155
036537,2020-12-31,2021-06-30,2020.0,NSR,65532M606,NOMAD ROYALTY COMPANY LTD,290.028,16.45,273.578,26.766,12.401999999999997,6.951999999999997,0.042761388555587726,0.02541140003947685,,273.578,273.578,0.0,0.0,0.0,0.0,26.766,26.766,14.364,5.45,,15.293,20.398,20.111,7.869
036550,2020-12-31,2021-06-30,2020.0,ACEL,00436Q106,ACCEL ENTERTAINMENT INC,560.241,432.37,127.871,316.352,103.46599999999998,26.045999999999978,0.1846812353969095,0.2036896559814186,,127.871,127.871,0.0,0.0,0.0,0.0,316.352,316.352,212.886,77.42,,25.761,-3.705,-0.41,41.777
036555,2020-12-31,2021-06-30,2020.0,FMTX,34633R104,FORMA THERA HOLDIN INC,680.971,32.727,648.244,0.0,0.0,-122.873,0.0,-0.1895474543536076,,648.244,648.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.873,93.367,0.249,-95.418,-70.414,1.276
036556,2020-12-31,2021-06-30,2020.0,RPTX,760273102,REPARE THERAPEUTIC INC,357.086,70.256,286.83,0.135,-53.405,-53.405,-0.14955780960328885,-0.18619042638496672,,286.83,286.83,0.0,0.0,0.0,0.0,0.135,0.135,53.54,,41.0,2.237,-6.084,-53.417,0.897
036557,2020-12-31,2021-06-30,2020.0,SST,87200P208,SYSTEM1 INC,518.553,82.385,436.168,0.0,0.0,-0.806,0.0,-0.001847911813796519,,436.168,436.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806,,0.0,-0.403,-29.915,0.0
036558,2020-12-31,2021-06-30,2020.0,GLSI,396879108,GREENWICH LIFESCIE INC,28.677,1.045,27.632,0.0,0.0,-1.86,0.0,-0.06731325998841922,,27.632,27.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,1.058,0.0,-1.153,-1.863,0.004
036565,2020-12-31,2021-06-30,2020.0,NKLAQ,654110303,NIKOLA CORP,1053.713,73.572,980.149,0.095,-204.529,-204.529,-0.1941031381410308,-0.20867133466442347,,980.141,980.141,0.008,0.0,0.0,0.0,0.095,0.095,204.624,,185.619,22.324,-150.533,-370.866,6.008
036569,2020-12-31,2021-06-30,2020.0,QH,G73264114,QUHUO LTD,172.032,80.302,84.759,392.71,32.339,-0.5889999999999986,0.18798246837797616,-0.006949114548307538,,84.648,84.648,0.111,0.0,0.0,0.0,392.71,392.71,360.371,32.928,1.993,0.519,1.692,0.522,3.044
036570,2020-12-31,2021-06-30,2020.0,API,00851L103,AGORA INC,692.904,36.441,656.515,133.564,90.822,-2.402000000000001,0.1310744345537044,-0.003658713053014784,,656.463,656.463,0.052,0.0,0.0,0.0,133.564,133.564,42.742,93.224,49.494,12.88,6.564,-3.115,4.462
036571,2020-12-31,2021-06-30,2020.0,FUSN,36118A100,FUSION PHARMACEUTI INC,310.676,16.163,294.513,0.0,0.0,-37.453,0.0,-0.12716925908194207,,294.513,294.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.453,17.191,1.123,-29.767,-78.333,0.482
036572,2020-12-31,2021-06-30,2020.0,AKUS,00973J101,AKOUOS INC,333.35,22.736,310.614,0.0,0.0,-45.355,0.0,-0.14601724326656235,,310.614,310.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.355,34.297,4.533,-40.767,-48.6,1.925
036577,2020-12-31,2021-06-30,2020.0,FUSE.2,36118H105,FUSION ACQUISITION COR,351.284,79.528,271.756,0.0,0.0,-1.167,0.0,-0.004294293410265091,,271.756,271.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167,,0.0,-0.49,-39.269,0.0
036598,2020-12-31,2021-06-30,2020.0,LPRO,68373J104,OPEN LENDING CORP,294.009,267.387,26.622,108.892,99.106,68.329,0.3370849191691411,2.5666366163323566,,26.622,26.622,0.0,0.0,0.0,0.0,108.892,108.892,9.786,30.777,1.964,1.196,24.64,-97.564,0.3
036599,2020-12-31,2021-06-30,2020.0,GBIO,37148K209,GENERATION BIO CO,294.155,26.142,268.013,0.0,0.0,-77.682,0.0,-0.28984414935096436,,268.013,268.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.682,58.532,5.518,-70.142,-80.523,3.432
036600,2020-12-31,2021-06-30,2020.0,PCVX,92243G108,VAXCYTE INC,392.826,46.983,345.843,0.0,0.0,-88.176,0.0,-0.25495962040579107,,345.843,345.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.176,73.564,1.155,-46.628,-89.217,1.405
